GB.XPD.RSDV.GD.ZS,GC.XPN.TOTL.GD.ZS,IP.PAT.RESD,NE.RSB.GNFS.CD,NY.GDP.MKTP.KD.ZG,NY.GDP.PCAP.CD,NY.GNP.PCAP.CD,SE.ADT.LITR.ZS,SE.XPD.PRIM.PC.ZS,SE.XPD.TOTL.GD.ZS,SH.DYN.NMRT,SH.XPD.GHED.GD.ZS,SI.POV.GINI,SI.POV.NAHC,SL.UEM.TOTL.ZS,SP.DYN.LE00.IN,SP.POP.SCIE.RD.P6,VC.IHR.PSRC.P5,year,country
,24.9685414251466,1663.0,-999859471.613266,4.04742526816615,17700.1155557894,18950.0,,,5.50545978546143,4.0,,,,10.87,77.8780487804878,,1.88866404838088,1993,AUS
,25.0918839915049,1699.0,-1661016949.15254,3.98092334747493,18129.7907198601,18930.0,,,5.24475002288818,3.9,,,,9.72,77.8780487804878,,1.79719709141623,1994,AUS
,25.3876469306915,1784.0,-7226017226.01723,3.88710629393142,20446.7198474713,19370.0,,15.68629,5.13100004196167,3.7,,32.6,,8.47,77.8292682926829,,1.9774483129172,1995,AUS
1.66231000423431,24.5651582067881,1797.0,-1817146043.78728,3.85684122668562,22020.0797987016,20590.0,,,5.22780990600586,3.7,,,,8.51,78.0780487804878,3355.86499023438,1.94378982624249,1996,AUS
,23.8071027688151,1760.0,1194238542.49681,3.91283547292693,23645.0574875342,22060.0,,,,3.6,,,,8.36,78.4804878048781,,1.97715940910201,1997,AUS
1.5135600566864,21.3278571671023,1862.0,-3507427253.61188,4.61335689242107,21478.3851573346,21920.0,,,,3.6,,,,7.68,78.6317073170732,3382.171875,1.79553800205111,1998,AUS
,24.5184972995938,1858.0,-9508710364.70736,4.95632450612884,20698.7127028167,21590.0,,,,3.5,,,,6.87,78.9317073170732,,2.04777523448822,1999,AUS
1.5731999874115,24.0475111755467,1928.0,-8967395144.10014,3.90117137135968,21853.4499933573,21280.0,,16.74596,4.8840799331665,3.5,5.45928478,,,6.28,79.2341463414634,3475.3251953125,1.90346358335012,2000,AUS
,26.1969228854032,2187.0,326284993.12637,2.04141733816161,19681.6450326534,20310.0,,,5.22613859176636,3.5,5.46306753,33.5,,6.74,79.6341463414634,,1.80277135832717,2001,AUS
1.74749004840851,26.3711684924223,2364.0,16743078.7644131,3.99358986481653,20290.7804189053,20200.0,,,5.30785512924194,3.4,5.66730642,,,6.37,79.9365853658537,3771.5380859375,1.87925103528248,2002,AUS
,25.7176458276753,2418.0,-9762376237.62376,3.1113982078941,23705.9072163917,21370.0,,,5.24635744094849,3.4,5.62377834,33.5,,5.93,80.2390243902439,,1.53307282263429,2003,AUS
1.84902000427246,25.619485421829,2559.0,-16501636079.1009,4.21663327252608,30819.9934867745,25830.0,,,5.19459438323975,3.3,5.79951096,33.1,,5.39,80.490243902439,4084.15161132812,1.31994610203354,2004,AUS
,25.5686400858015,2555.0,-18867201154.6745,3.15375271041142,34460.5429970479,30720.0,,17.92028,4.8967399597168,3.3,5.72834206,,,5.03,80.8414634146341,,1.28397511557077,2005,AUS
2.18010997772217,24.9160079447074,2837.0,-13863448352.836,2.74063570365783,36570.7630699009,34580.0,,17.73229,4.73843002319336,3.2,5.71999836,,,4.78,81.0414634146342,4248.25634765625,1.37293979634563,2006,AUS
,24.463559144488,2718.0,-14030776477.9775,3.77791678266478,41023.7548562293,37370.0,,17.28608,4.65364980697632,3.1,5.87543869,,,4.38,81.2926829268293,,1.22414721104701,2007,AUS
2.39995002746582,24.332380954804,2821.0,-26920531654.1636,3.5682700322582,49681.2190739771,42380.0,,17.65014,4.63051986694336,3.0,5.96992397,35.4,,4.23,81.3951219512195,4343.12646484375,1.22835824555239,2008,AUS
,26.4703340545692,2494.0,2604926439.00205,1.87048696091408,42810.4658391817,44080.0,,19.91991,5.08131980895996,2.9,6.24410963,,,5.56,81.5439024390244,,1.21416975810599,2009,AUS
2.37074995040894,26.7112315253559,2409.0,-10587136393.2841,2.20656631017093,52132.469607935,46740.0,,22.33566,5.53811979293823,2.8,6.09483814,34.7,,5.21,81.6951219512195,4532.4013671875,1.04908593619237,2010,AUS
2.23483991622925,25.9991694885022,2383.0,14436091234.5319,2.3913851323057,62598.6866176979,50400.0,,19.96941,5.06814002990723,2.6,6.25611258,,,5.08,81.8951219512195,,1.10927057676792,2011,AUS
,26.130534017342,2627.0,-2599606800.69733,3.902007806318,68047.3781775015,60270.0,,18.14095,4.86667013168335,2.5,6.17947626,,,5.22,82.0463414634146,,1.06910609399713,2012,AUS
2.17843008041382,25.893427781878,3061.0,-20547199561.2091,2.57875428825342,68156.3861047269,66050.0,,18.65626,5.22909021377563,2.4,5.9267602,,,5.66,82.1487804878049,,1.06006540430473,2013,AUS
,26.2696602082951,1988.0,-4094497211.76915,2.57901711177597,62515.3148315008,65190.0,,18.24146,5.16454982757568,2.4,6.90871811,34.4,,6.08,82.3,,1.03538284526998,2014,AUS
1.92070996761322,26.7777158328225,2291.0,-20082675872.996,2.1527359059391,56708.96119674,60480.0,,18.78482,5.3155198097229,2.3,7.23406696,,,6.05,82.4,,0.990754226978393,2015,AUS
,26.990150452056,2620.0,-27489349718.8352,2.73054799209893,49876.7123761245,54080.0,,19.30184,5.28689002990723,2.3,7.17459917,33.7,,5.71,82.4487804878049,,0.938183172742481,2016,AUS
1.87977004051208,26.6160761598064,2503.0,6778542174.98202,2.28218364248465,53934.1543741253,51490.0,,,5.13822984695435,2.3,7.21655941,,,5.59,82.5,,0.84586083389231,2017,AUS
,26.2209281816529,2757.0,5102626649.38846,2.88304512347683,57206.9906696898,53100.0,,,5.12431001663208,2.3,7.20352697,34.3,,5.3,82.7487804878049,,0.884735037869462,2018,AUS
1.82892000675201,26.1859445097716,2637.0,34476238533.8982,2.1713962244835,54941.0657202842,54900.0,,,5.13429021835327,2.4,7.5498395,,,5.16,82.9,,0.887322993851443,2019,AUS
,30.2886478256059,2368.0,50200066281.9446,-0.0508853360838941,51722.0690001531,53620.0,,,5.60844993591309,2.4,7.99613142,,,6.46,83.2,,0.860925458639047,2020,AUS
,32.7188898005642,2966.0,66460222794.1112,2.23621243944461,60444.5023551978,57170.0,,,5.55604839324951,2.4,,,,5.12,83.3,,0.744567483256587,2021,AUS
,,,98354118409.9048,3.61758857230203,64491.4298860631,60430.0,,,,,,,,3.661,,,,2022,AUS
,25.545752066249,31912.0,-4853122842.18733,3.70723565949591,17931.2823228876,18620.0,,,,3.2,,,,,74.9987317073171,,,1988,DEU
,24.5573262887848,31171.0,-8627127847.70623,3.89655169214447,17764.376445833,19760.0,,,,3.3,,,,,75.1915365853659,,,1989,DEU
,24.6856870424495,30724.0,-3400093209.05459,5.25500608278011,22303.9613266628,21300.0,,,,3.4,,,,,75.0856341463415,,1.17298437816633,1990,DEU
,31.0856350107201,32256.0,-9112551561.57926,5.10826152190214,23357.757725073,22890.0,,,,3.4,,29.5,,5.32,75.319512195122,,1.41224552834602,1991,DEU
,31.30671069175,33919.0,-10688791484.0326,1.923076559054,26438.2303888417,25810.0,,,,3.4,,29.0,,6.32,75.819512195122,,1.44379972178802,1992,DEU
,31.8064527183318,34752.0,1038684490.71336,-0.976849818160517,25522.6295733618,25990.0,,,4.40791988372803,3.3,,28.5,,7.68,75.8707317073171,,1.67300688285953,1993,DEU
,31.8936350468695,36715.0,3606122694.94998,2.39189207051331,27076.60675014,27530.0,,,4.33663988113403,3.2,,29.2,,8.73,76.2707317073171,,2.40967948839525,1994,DEU
,38.3255129023915,38103.0,10519994540.7397,1.54414649556445,31658.3493789135,29520.0,,,4.4307599067688,3.1,,28.7,,8.16,76.4219512195122,,2.50483022671826,1995,DEU
2.1446099281311,32.4507905776057,42322.0,17841174941.5129,0.80582289149001,30485.8665482279,30860.0,,,4.49470996856689,3.0,,28.0,,8.82,76.6731707317073,2830.52905273438,2.36528848739801,1996,DEU
2.18831992149353,31.8927160084644,44438.0,23842770133.0927,1.79216082094591,26964.0494672673,30140.0,,,,2.9,,28.3,,9.86,77.0731707317073,2896.74658203125,2.2103223107957,1997,DEU
2.21613001823425,31.7022269437357,46523.0,27513615649.661,2.01393278519326,27289.0593603191,27950.0,,16.4901,4.46187019348145,2.8,,28.1,,9.79,77.4756097560976,2920.19897460938,1.96505627034307,1998,DEU
2.34779000282288,31.6223512731369,50029.0,12129601753.2819,1.88726115399444,26734.9425369252,26840.0,,,,2.8,,29.0,,8.85,77.7268292682927,3129.26928710938,1.62585746048789,1999,DEU
